Problem name,Problem category,Problem source,Application,Number of variables,QP dimension,QP norm (order = infty),QP condition (2-norm),QP min,QP max,QP nonzeros,Number of equality constraints,Number of inequality constraints,equality norm (order = infty),inequality norm (order = infty),equality condition number (2-norm),inequality condition number (2-nrom),equality nonzeros,inequality nonzeros,equality max,inequality max,equality min,inequality min
Cube_floor105,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99181522602743,\,-23.8160940123186,28.46819316789826,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor5,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99371611140393,\,-23.810792141933092,28.468151906441133,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor89,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.992110457361,\,-23.815255829117934,28.46819309974749,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor76,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99234988663264,\,-23.81457462010283,28.468193044379014,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor62,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99260728616963,\,-23.81384082475206,28.468192984755863,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor298,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98820626206845,\,-23.826184778830907,28.46819399042652,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor501,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98431518500314,\,-23.83675885916855,28.46819485649096,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor267,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98879188305452,\,-23.82456645028571,28.468193858254725,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor273,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98867871454934,\,-23.824879748904994,28.468193883834775,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor515,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98404324061337,\,-23.837486611391505,28.468194916255268,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor265,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98882958695003,\,-23.824462009547663,28.46819384972795,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor503,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98427636416477,\,-23.83686283558239,28.46819486502491,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor517,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98400435352565,\,-23.83759056024295,28.46819492478866,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor271,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.9887164468554,\,-23.82477531996413,28.46819387530814,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor259,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98894264185856,\,-23.82414866373556,28.468193824149502,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor48,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99286422175413,\,-23.813106836904588,28.468192925137185,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor74,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.9923866864044,\,-23.8144698039823,28.468193035861074,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor60,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99264401965908,\,-23.81373598113071,28.46819297623864,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor113,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.9916673831298,\,-23.816513009609608,28.468193201975982,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor7,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99363314916747,\,-23.81095586658842,28.468207107761604,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor107,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99177827950575,\,-23.81619876753583,28.468193176417525,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor311,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.9879600022702,\,-23.826863151495196,28.468194045862564,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor477,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98478029647234,\,-23.835510835109357,28.468194754051122,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor463,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98505098211194,\,-23.834782559274323,28.4681946942995,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor305,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98807371033917,\,-23.826550077071683,28.46819402027677,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor339,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98742823812583,\,-23.828323697414874,28.46819416527079,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor488,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98456728955227,\,-23.836082916504044,28.468194800999722,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor489,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98454791108685,\,-23.836134917998603,28.4681948052684,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor338,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98744726166078,\,-23.82827154833576,28.468194161006807,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor462,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98507029905304,\,-23.834730532190413,28.468194690031538,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor304,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.9880926533982,\,-23.82649789455907,28.46819401601265,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor310,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.9879789595238,\,-23.826810974882033,28.46819404159756,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor476,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98479964653416,\,-23.835458821805616,28.468194749781883,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor106,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.9917967539493,\,-23.816146390418304,28.46819317215785,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor6,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.9940455785545,\,-23.810878814031007,28.468468161858436,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor112,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99168587177812,\,-23.816460638386317,28.46819319771613,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor61,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99262565409887,\,-23.813788403432255,28.468192980497246,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor75,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99236828770051,\,-23.814522212533586,28.468193040120074,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor49,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99284588459884,\,-23.813159270991825,28.46819292939557,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor258,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98896147605544,\,-23.82409643599243,28.468193819885872,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor516,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98402379826734,\,-23.837538586309062,28.468194920523867,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor270,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.9887353094494,\,-23.824723104018663,28.468193871044335,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor264,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98884843534952,\,-23.824409787704415,28.468193845464736,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor502,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98429577579753,\,-23.83681084786821,28.46819486076213,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor248,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98914968790245,\,-23.823574104490127,28.468193777256026,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor506,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98421811524418,\,-23.837018792824036,28.468194877835565,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor260,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98892380528957,\,-23.824200890495913,28.468193828411806,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor274,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98865984485005,\,-23.824931961900297,28.46819388809794,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor512,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98410155344212,\,-23.837330680725568,28.468194903446975,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor71,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99244186829978,\,-23.81431257243414,28.46819302308459,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor65,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.9925521681829,\,-23.813998082819037,28.468192997531858,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor59,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99266238285188,\,-23.813683557846446,28.468192971980073,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor116,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99161190298852,\,-23.816670117385765,28.46819321475541,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor2,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.747780100342,\,-23.867240453792938,28.56469314542558,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor102,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.9918706280576,\,-23.81593687212514,28.46819315511942,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor328,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.9876373667414,\,-23.827750003457716,28.46819411835922,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor472,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98487702314924,\,-23.835250758742347,28.46819473271043,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor314,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98790311627866,\,-23.827019675432,28.468194058654536,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor300,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98816840197017,\,-23.82628915467457,28.46819399895451,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor466,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.9849930170876,\,-23.83493863462075,28.46819470710268,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor499,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98435399632484,\,-23.83665487881581,28.468194847951093,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor498,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98437339845734,\,-23.83660288716123,28.468194843684163,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor301,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98814946839332,\,-23.826341341121225,28.4681940032209,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor467,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98497369067564,\,-23.834990657767634,28.468194711370536,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor473,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98485768254056,\,-23.835302775986076,28.468194736977694,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor315,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98788414955266,\,-23.827071848111796,28.46819406291925,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor329,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98761836687302,\,-23.827802162371043,28.468194122622606,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor103,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.9918521630829,\,-23.81598925317235,28.46819315937905,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor3,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.96771859839836,\,-23.817841691435454,28.458179646146178,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor117,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99159340487242,\,-23.816722484679733,28.46819321901501,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor58,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99268074367842,\,-23.813631133580387,28.468192967721556,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor64,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99257054321373,\,-23.813945664445722,28.46819299327319,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor70,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.9924602575298,\,-23.814260159953772,28.468193018825612,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor275,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98864097278016,\,-23.82498417391322,28.468193892361413,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor513,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98408211817255,\,-23.837382658598546,28.468194907713166,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor507,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98419869419277,\,-23.837070776601767,28.468194882103496,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor261,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98890496635403,\,-23.824253116272228,28.46819383267561,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor249,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98913087737128,\,-23.82362634206487,28.46819378151913,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor511,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98412098630766,\,-23.837278701869675,28.46819489917654,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor277,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98860322155048,\,-23.825088594989506,28.468193900889045,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor263,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.988867281387,\,-23.82435756487668,28.46819384120199,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor505,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98423753392407,\,-23.83696680806052,28.46819487356598,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor288,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.988395420556,\,-23.825662840604064,28.46819394778913,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor66,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99253379078706,\,-23.81405050020998,28.468193001790656,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor72,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.9924234767015,\,-23.814364983932613,28.46819302734326,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor99,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99192600878774,\,-23.815779723088678,28.468193142341068,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor129,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99137124287415,\,-23.81735081558002,28.468193270135405,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor101,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99188909066802,\,-23.815884490095552,28.46819315086022,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor115,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99163039873704,\,-23.816617749109483,28.468193210495535,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor459,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98512823567881,\,-23.834574445037337,28.468194677227906,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor465,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98501234113087,\,-23.834886610489068,28.468194702835845,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor303,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98811159409266,\,-23.826445711063418,28.46819401174785,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor317,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98784620900827,\,-23.827176190519754,28.468194071448963,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor471,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98489636137907,\,-23.83519874051567,28.468194728441446,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor316,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98786518046364,\,-23.82712401980716,28.468194067184054,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor470,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.9849156972578,\,-23.8351467213046,28.468194724174136,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor464,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98503166279127,\,-23.834834585374093,28.4681946985663,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor302,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.9881305324199,\,-23.826393526584358,28.468194007483472,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor458,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98514754317776,\,-23.834522414017577,28.468194672962333,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor114,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99164889211713,\,-23.816565379850715,28.468193206235682,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor100,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99190755091098,\,-23.815832107083306,28.468193146600466,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor128,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99138976939417,\,-23.817298460075328,28.468193265875424,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor98,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99194446429618,\,-23.815727338112033,28.468193138081567,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor73,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.9924050827342,\,-23.814417394448284,28.468193031602443,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor67,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99251541102564,\,-23.81410291661964,28.468193006049304,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor289,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98837651535746,\,-23.825715038852334,28.468193952052363,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor262,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98888612505283,\,-23.82430534106581,28.46819383693823,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor504,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98425695022928,\,-23.836914822313844,28.46819486929529,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor510,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98414041683344,\,-23.83722672202879,28.46819489490892,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor276,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.9886220983502,\,-23.825036384943015,28.46819389662516,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor211,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.9898440138996,\,-23.821640623185555,28.468193619545204,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor205,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.9899563019981,\,-23.821326958879133,28.46819359397345,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor239,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98931887620913,\,-23.82310392208452,28.46819373889095,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor28,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.9932304677611,\,-23.812057948932587,28.468192839975455,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor14,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99348627659845,\,-23.811323493637648,28.468192780379557,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor167,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99066548130676,\,-23.819339596691787,28.468193432038355,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor173,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99055373284483,\,-23.8196534850631,28.468193457604738,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor198,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.99008719708527,\,-23.820960972470324,28.468193564140712,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor403,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98620581050977,\,-23.83165919257257,28.468194438274143,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor365,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98693279589105,\,-23.829679228264006,28.468194276167914,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
Cube_floor371,computer graphics,GAUSS Repository,Contact Simulation,24,24,133.98681823589675,\,-23.829991948645617,28.468194301762235,219,\,4,\,1.2,\,\,\,12,\,0.2,\,0.2
